frame,reg,value
11974,21,4
11975,20,0
11975,19,15
11975,14,17
11975,15,39
11975,13,0
11975,12,15
11975,11,24
11975,6,0
11975,5,15
11977,15,34
11977,20,170
11977,19,0
11977,18,9
11977,13,180
11977,12,0
11977,11,9
11977,1,4
11977,6,234
11977,5,0
11977,4,9
11978,17,3
11978,16,0
11978,14,38
11978,15,52
11978,18,81
11978,9,0
11978,7,100
11978,8,41
11978,11,33
11978,3,5
11978,0,38
11978,1,52
11978,4,129
11978,23,193
11978,24,79
11978,22,64
11978,21,0
11979,16,32
11979,9,48
11979,7,132
11979,8,6
11979,11,65
11979,3,4
11979,2,192
11979,0,89
11979,1,4
11979,4,33
11979,24,31
11979,22,4
11980,16,64
11980,9,96
11980,7,133
11980,2,128
11980,4,65
11980,22,12
11981,16,96
11981,14,100
11981,15,41
11981,9,144
11981,2,64
11981,0,90
11981,22,20
11982,16,128
11982,9,192
11982,2,0
11982,22,28
11983,16,160
11983,18,80
11983,9,240
11983,3,3
11983,2,192
11983,22,36
11984,16,192
11984,14,206
11984,15,34
11984,10,2
11984,9,32
11984,2,128
11985,16,224
11985,9,80
11985,2,64
11985,22,34
11986,17,4
11986,16,0
11986,9,128
11986,2,0
11986,22,32
11987,16,32
11987,14,38
11987,15,52
11987,18,64
11987,13,0
11987,12,15
11987,11,24
11987,22,30
11988,16,64
11988,22,28
11989,16,96
11989,8,8
11989,13,180
11989,12,0
11989,11,9
11989,22,26
11990,16,128
11990,14,100
11990,15,41
11990,10,1
11990,9,0
11990,7,100
11990,8,41
11990,11,33
11990,22,24
11991,16,160
11991,9,48
11991,7,179
11991,8,8
11991,11,65
11991,22,22
11992,16,192
11992,9,96
11992,7,180
11992,22,20
11993,16,224
11993,14,206
11993,15,34
11993,9,144
11993,22,18
11994,17,5
11994,16,0
11994,9,192
11994,22,16
11995,16,32
11995,14,235
11995,9,240
11995,0,104
11995,22,14
11996,16,64
11996,14,38
11996,15,52
11996,18,80
11996,10,2
11996,9,32
11996,0,118
11996,22,12
11997,16,96
11997,14,9
11997,9,80
11997,0,104
11997,22,10
11998,16,128
11998,14,236
11998,15,51
11998,9,128
11998,0,90
11998,22,8
11999,16,160
11999,14,100
11999,15,41
11999,9,176
11999,6,0
11999,5,15
11999,4,64
12000,16,192
12000,14,71
12000,9,224
12001,16,224
12001,14,100
12001,1,34
12001,6,249
12001,5,0
12001,4,9
12002,17,6
12002,16,0
12002,14,206
12002,15,34
12002,10,3
12002,9,16
12002,7,197
12002,8,9
12002,0,76
12002,1,104
12002,4,129
12002,23,1
12002,24,79
12002,22,128
12003,16,32
12003,14,235
12003,9,64
12003,0,132
12003,1,6
12003,4,65
12003,23,241
12003,24,31
12003,22,18
12004,16,64
12004,14,8
12004,15,35
12004,9,112
12004,0,133
12004,4,64
12004,22,17
12004,21,4
12005,16,96
12005,14,38
12005,15,52
12005,18,64
12005,9,160
12005,0,100
12005,1,41
12005,4,128
12005,21,0
12006,16,128
12006,14,9
12006,9,208
12006,0,101
12006,22,16
12006,21,4
12007,16,160
12007,14,236
12007,15,51
12007,10,4
12007,9,0
12007,21,0
12008,16,192
12008,14,100
12008,15,41
12008,9,48
12008,22,15
12008,21,4
12009,16,224
12009,14,129
12009,9,96
12009,21,0
12010,17,7
12010,16,0
12010,14,158
12010,9,144
12010,22,14
12010,21,4
12011,20,0
12011,19,15
12011,14,206
12011,15,34
12011,13,0
12011,12,15
12011,11,24
12011,6,0
12011,5,15
12012,14,207
12013,15,31
12013,20,170
12013,19,0
12013,18,9
12013,8,10
12013,13,180
12013,12,0
12013,11,9
12013,1,3
12013,6,234
12013,5,0
12013,4,9
12014,17,3
12014,14,117
12014,15,46
12014,18,81
12014,10,1
12014,9,0
12014,7,100
12014,8,41
12014,11,33
12014,3,5
12014,0,38
12014,1,52
12014,4,129
12014,23,193
12014,24,79
12014,22,64
12014,21,0
12015,16,32
12015,9,48
12015,7,89
12015,8,10
12015,11,65
12015,3,4
12015,2,192
12015,0,224
12015,1,3
12015,4,33
12015,24,31
12015,22,4
12016,16,64
12016,9,96
12016,7,90
12016,2,128
12016,4,65
12016,22,12
12017,16,96
12017,14,17
12017,15,39
12017,9,144
12017,2,64
12017,0,225
12017,22,20
12018,16,128
12018,9,192
12018,2,0
12018,22,28
12019,20,169
12019,16,160
12019,18,80
12019,9,240
12019,3,3
12019,2,192
12019,22,36
12020,16,192
12020,14,2
12020,15,31
12020,10,2
12020,9,32
12020,2,128
12021,16,224
12021,9,80
12021,2,64
12021,22,34
12022,17,4
12022,16,0
12022,9,128
12022,2,0
12022,22,32
12023,16,32
12023,14,117
12023,15,46
12023,18,64
12023,9,176
12023,22,30
12024,16,64
12024,9,224
12024,22,28
12025,16,96
12025,10,3
12025,9,16
12025,22,26
12026,16,128
12026,14,17
12026,15,39
12026,9,64
12026,22,24
12027,16,160
12027,9,112
12027,22,22
12028,16,192
12028,9,160
12028,22,20
12029,16,224
12029,14,2
12029,15,31
12029,9,208
12029,22,18
12030,17,5
12030,16,0
12030,10,4
12030,9,0
12030,22,16
12031,16,32
12031,14,28
12031,9,48
12031,7,111
12031,0,238
12031,22,14
12032,16,64
12032,14,117
12032,15,46
12032,18,80
12032,9,96
12032,7,132
12032,0,251
12032,22,12
12033,16,96
12033,14,91
12033,9,144
12033,7,111
12033,0,238
12033,22,10
12034,16,128
12034,14,65
12034,9,192
12034,7,90
12034,0,225
12034,22,8
12035,20,0
12035,19,15
12035,14,17
12035,15,39
12035,13,0
12035,12,15
12035,11,24
12035,0,212
12035,22,6
12036,14,18
12036,0,199
12036,22,4
12037,15,31
12037,20,170
12037,19,0
12037,20,106
12037,18,9
12037,8,15
12037,13,180
12037,12,0
12037,11,9
12037,0,186
12037,4,64
12038,17,3
12038,16,0
12038,14,117
12038,15,46
12038,18,81
12038,10,1
12038,9,0
12038,7,100
12038,8,41
12038,11,33
12038,0,199
12038,21,4
12039,16,32
12039,9,48
12039,7,129
12039,8,15
12039,11,65
12039,0,212
12039,22,5
12039,21,0
12040,16,64
12040,9,96
12040,7,130
12040,0,225
12040,21,4
12041,16,96
12041,14,17
12041,15,39
12041,9,144
12041,0,238
12041,22,6
12041,21,0
12042,16,128
12042,9,192
12042,0,251
12042,21,4
12043,16,160
12043,18,80
12043,9,240
12043,11,64
12043,0,238
12043,22,7
12043,21,0
12044,16,192
12044,14,2
12044,15,31
12044,10,2
12044,9,32
12044,0,225
12044,21,4
12045,16,224
12045,9,80
12045,0,212
12046,17,4
12046,16,0
12046,9,128
12046,0,199
12046,21,0
12047,16,32
12047,14,117
12047,15,46
12047,18,64
12047,9,176
12047,6,0
12047,5,15
12048,16,64
12048,9,224
12049,16,96
12049,10,3
12049,9,16
12049,1,34
12049,6,249
12049,5,0
12049,4,9
12050,16,128
12050,14,17
12050,15,39
12050,9,64
12050,0,76
12050,1,104
12050,4,129
12050,23,1
12050,24,79
12050,22,128
12051,16,160
12051,9,112
12051,0,132
12051,1,6
12051,4,65
12051,23,241
12051,24,31
12051,22,18
12052,16,192
12052,9,160
12052,0,133
12052,4,64
12052,22,17
12052,21,4
12053,16,224
12053,14,2
12053,15,31
12053,9,208
12053,0,100
12053,1,41
12053,4,128
12053,21,0
12054,17,5
12054,16,0
12054,10,4
12054,9,0
12054,0,101
12054,22,16
12054,21,4
12055,16,32
12055,14,28
12055,9,48
12055,7,162
12055,21,0
12056,16,64
12056,14,117
12056,15,46
12056,18,80
12056,9,96
12056,7,194
12056,22,15
12056,21,4
12057,16,96
12057,14,91
12057,9,144
12057,7,162
12057,21,0
12058,16,128
12058,14,65
12058,9,192
12058,7,130
12058,22,14
12058,21,4
12059,20,0
12059,19,15
12059,14,17
12059,15,39
12059,13,0
12059,12,15
12059,11,24
12059,6,0
12059,5,15
12061,15,34
12061,20,170
12061,19,0
12061,18,9
12061,13,180
12061,12,0
12061,11,9
12061,1,4
12061,6,234
12061,5,0
12061,4,9
12062,17,3
12062,16,0
12062,14,38
12062,15,52
12062,18,81
12062,10,1
12062,9,0
12062,7,100
12062,8,41
12062,11,33
12062,3,5
12062,0,38
12062,1,52
12062,4,129
12062,23,193
12062,24,79
12062,22,64
12062,21,0
12063,16,32
12063,9,48
12063,7,129
12063,8,15
12063,11,65
12063,3,4
12063,2,192
12063,0,89
12063,1,4
12063,4,33
12063,24,31
12063,22,4
12064,16,64
12064,9,96
12064,7,130
12064,2,128
12064,4,65
12064,22,12
12065,16,96
12065,14,100
12065,15,41
12065,9,144
12065,2,64
12065,0,90
12065,22,20
12066,16,128
12066,9,192
12066,2,0
12066,22,28
12067,16,160
12067,18,80
12067,3,3
12067,2,192
12067,22,36
12068,16,192
12068,14,206
12068,15,34
12068,9,240
12068,7,104
12068,8,17
12068,2,128
12069,16,224
12069,10,2
12069,9,32
12069,2,64
12069,22,34
12070,17,4
12070,16,0
12070,9,80
12070,2,0
12070,22,32
12071,16,32
12071,14,38
12071,15,52
12071,18,64
12071,9,128
12071,22,30
12072,16,64
12072,9,176
12072,22,28
12073,16,96
12073,9,224
12073,22,26
12074,16,128
12074,14,100
12074,15,41
12074,10,3
12074,9,16
12074,22,24
12075,16,160
12075,9,64
12075,22,22
12076,16,192
12076,9,112
12076,22,20
12077,16,224
12077,14,206
12077,15,34
12077,9,160
12077,22,18
12078,17,5
12078,16,0
12078,9,208
12078,22,16
12079,16,32
12079,14,235
12079,10,4
12079,9,0
12079,0,104
12079,22,14
12080,16,64
12080,14,38
12080,15,52
12080,18,80
12080,9,48
12080,0,118
12080,22,12
12081,16,96
12081,14,9
12081,9,96
12081,0,104
12081,22,10
12082,16,128
12082,14,236
12082,15,51
12082,9,144
12082,0,90
12082,22,8
12083,20,0
12083,19,15
12083,14,100
12083,15,41
12083,13,0
12083,12,15
12083,11,24
12083,0,76
12083,22,6
12084,14,101
12084,0,62
12084,22,4
12085,15,34
12085,20,170
12085,19,0
12085,20,106
12085,18,9
12085,8,15
12085,13,180
12085,12,0
12085,11,9
12085,0,48
12086,17,3
12086,16,0
12086,14,38
12086,15,52
12086,18,81
12086,10,1
12086,9,0
12086,7,100
12086,8,41
12086,11,33
12086,0,62
12086,21,4
12087,16,32
12087,9,48
12087,7,129
12087,8,15
12087,11,65
12087,0,76
12087,22,5
12087,21,0
12088,16,64
12088,9,96
12088,7,130
12088,0,90
12088,21,4
12089,16,96
12089,14,100
12089,15,41
12089,9,144
12089,0,104
12089,22,6
12089,21,0
12090,16,128
12090,9,192
12090,0,118
12090,21,4
12091,20,169
12091,16,160
12091,18,80
12091,9,240
12091,0,104
12091,22,7
12091,21,0
12092,16,192
12092,14,206
12092,15,34
12092,10,2
12092,9,32
12092,0,90
12092,21,4
12093,16,224
12093,9,80
12093,0,76
12094,17,4
12094,16,0
12094,9,128
12094,0,62
12094,21,0
12095,16,32
12095,14,38
12095,15,52
12095,18,64
12095,9,176
12095,6,0
12095,5,15
12095,4,64
12096,16,64
12096,9,224
12097,16,96
12097,10,3
12097,9,16
12097,1,34
12097,6,249
12097,5,0
12097,4,9
12098,16,128
12098,14,100
12098,15,41
12098,9,64
12098,0,76
12098,1,104
12098,4,129
12098,23,1
12098,24,79
12098,22,128
12099,16,160
12099,9,112
12099,0,132
12099,1,6
12099,4,65
12099,23,241
12099,24,31
12099,22,18
12100,16,192
12100,9,160
12100,0,133
12100,4,64
12100,22,17
12100,21,4
12101,16,224
12101,14,206
12101,15,34
12101,9,208
12101,0,100
12101,1,41
12101,4,128
12101,21,0
12102,17,5
12102,16,0
12102,10,4
12102,9,0
12102,0,101
12102,22,16
12102,21,4
12103,16,32
12103,14,235
12103,9,48
12103,7,162
12103,21,0
12104,16,64
12104,14,38
12104,15,52
12104,18,80
12104,9,96
12104,7,194
12104,22,15
12104,21,4
12105,16,96
12105,14,9
12105,9,144
12105,7,162
12105,21,0
12106,16,128
12106,14,236
12106,15,51
12106,9,192
12106,7,130
12106,22,14
12106,21,4
12107,20,0
12107,19,15
12107,14,100
12107,15,41
12107,13,0
12107,12,15
12107,11,24
12107,6,0
12107,5,15
12108,14,101
12109,15,34
12109,20,170
12109,19,0
12109,20,122
12109,18,9
12109,8,13
12109,13,180
12109,12,0
12109,11,9
12109,1,3
12109,6,234
12109,5,0
12109,4,9
12110,17,3
12110,16,0
12110,14,38
12110,15,52
12110,18,81
12110,10,3
12110,9,0
12110,7,100
12110,8,41
12110,11,33
12110,3,5
12110,0,38
12110,1,52
12110,4,129
12110,23,193
12110,24,79
12110,22,64
12110,21,0
12111,16,32
12111,9,48
12111,7,9
12111,8,13
12111,11,65
12111,3,4
12111,2,192
12111,0,224
12111,1,3
12111,4,33
12111,24,31
12111,22,4
12112,16,64
12112,9,96
12112,7,10
12112,2,128
12112,4,65
12112,22,12
12113,16,96
12113,14,100
12113,15,41
12113,9,144
12113,2,64
12113,0,225
12113,22,20
12114,16,128
12114,9,192
12114,2,0
12114,22,28
12115,20,168
12115,16,160
12115,18,80
12115,9,240
12115,3,3
12115,2,192
12115,22,36
12116,16,192
12116,14,206
12116,15,34
12116,10,4
12116,9,32
12116,2,128
12117,16,224
12117,9,80
12117,2,64
12117,22,34
12118,17,4
12118,16,0
12118,9,128
12118,2,0
12118,22,32
12119,20,0
12119,19,15
12119,14,38
12119,15,52
12119,18,64
12119,13,0
12119,12,15
12119,11,24
12119,22,30
12120,14,39
12120,22,28
12121,15,31
12121,20,170
12121,19,0
12121,18,9
12121,8,10
12121,13,180
12121,12,0
12121,11,9
12121,22,26
12122,17,3
12122,14,117
12122,15,46
12122,18,81
12122,10,3
12122,9,0
12122,7,100
12122,8,41
12122,11,33
12122,22,24
12123,16,32
12123,9,48
12123,7,246
12123,8,10
12123,11,65
12123,22,22
12124,16,64
12124,9,96
12124,7,247
12124,22,20
12125,16,96
12125,14,17
12125,15,39
12125,9,144
12125,22,18
12126,16,128
12126,9,192
12126,22,16
12127,20,169
12127,16,160
12127,18,80
12127,0,238
12127,22,14
12128,16,192
12128,14,2
12128,15,31
12128,10,1
12128,9,240
12128,7,158
12128,8,11
12128,0,251
12128,22,12
12129,16,224
12129,10,2
12129,9,32
12129,0,238
12129,22,10
12130,17,4
12130,16,0
12130,9,80
12130,0,225
12130,22,8
12131,16,32
12131,14,117
12131,15,46
12131,18,64
12131,9,128
12131,0,212
12131,22,6
12132,16,64
12132,9,176
12132,0,199
12132,22,4
12133,16,96
12133,9,224
12133,0,186
12133,4,64
12134,16,128
12134,14,17
12134,15,39
12134,10,3
12134,9,16
12134,0,199
12134,21,4
12135,16,160
12135,9,64
12135,0,212
12135,22,5
12135,21,0
12136,16,192
12136,9,112
12136,0,225
12136,21,4
12137,16,224
12137,14,2
12137,15,31
12137,9,160
12137,0,238
12137,22,6
12137,21,0
12138,17,5
12138,16,0
12138,9,208
12138,0,251
12138,21,4
12139,16,32
12139,14,28
12139,10,4
12139,9,0
12139,0,238
12139,22,7
12139,21,0
12140,16,64
12140,14,117
12140,15,46
12140,18,80
12140,9,48
12140,0,225
12140,21,4
12141,16,96
12141,14,91
12141,9,96
12141,0,212
12142,16,128
12142,14,65
12142,9,144
12142,0,199
12142,21,0
12143,20,0
12143,19,15
12143,14,17
12143,15,39
12143,13,0
12143,12,15
12143,11,24
12143,6,0
12143,5,15
12144,14,18
12145,15,31
12145,20,170
12145,19,0
12145,18,9
12145,8,10
12145,13,180
12145,12,0
12145,11,9
12145,1,34
12145,6,249
12145,5,0
12145,4,9
12146,17,3
12146,16,0
12146,14,117
12146,15,46
12146,18,81
12146,10,1
12146,9,0
12146,7,100
12146,8,41
12146,11,33
12146,0,76
12146,1,104
12146,4,129
12146,23,1
12146,24,79
12146,22,128
12147,16,32
12147,9,48
12147,7,89
12147,8,10
12147,11,65
12147,0,132
12147,1,6
12147,4,65
12147,23,241
12147,24,31
12147,22,18
12148,16,64
12148,9,96
12148,7,90
12148,0,133
12148,4,64
12148,22,17
12148,21,4
12149,16,96
12149,14,17
12149,15,39
12149,9,144
12149,0,100
12149,1,41
12149,4,128
12149,21,0
12150,16,128
12150,9,192
12150,0,101
12150,22,16
12150,21,4
12151,16,160
12151,18,80
12151,9,240
12151,21,0
12152,16,192
12152,14,2
12152,15,31
12152,10,2
12152,9,32
12152,22,15
12152,21,4
12153,16,224
12153,9,80
12153,21,0
12154,17,4
12154,16,0
12154,9,128
12154,22,14
12154,21,4
12155,16,32
12155,14,117
12155,15,46
12155,18,64
12155,9,176
12155,21,0
12156,16,64
12156,9,224
12156,22,13
12156,21,4
12157,16,96
12157,10,3
12157,9,16
12157,21,0
12158,16,128
12158,14,17
12158,15,39
12158,9,64
12158,22,12
12158,21,4
12159,16,160
12159,9,112
12159,21,0
12160,16,192
12160,9,160
12160,22,11
12160,21,4
12161,16,224
12161,14,2
12161,15,31
12161,9,208
12161,21,0
12162,17,5
12162,16,0
12162,10,4
12162,9,0
12162,22,10
12162,21,4
12163,16,32
12163,14,28
12163,9,48
12163,7,111
12163,21,0
12164,16,64
12164,14,117
12164,15,46
12164,18,80
12164,9,96
12164,7,132
12164,22,9
12164,21,4
12165,16,96
12165,14,91
12165,9,144
12165,7,111
12165,21,0
12166,16,128
12166,14,65
12166,9,192
12166,7,90
12166,22,8
12166,21,4
12167,20,0
12167,19,15
12167,14,17
12167,15,39
12167,13,0
12167,12,15
12167,11,24
12167,6,0
12167,5,15
12168,14,18
12169,15,23
12169,20,170
12169,19,0
12169,18,9
12169,8,13
12169,13,180
12169,12,0
12169,11,9
12169,1,2
12169,6,234
12169,5,0
12169,4,9
12170,17,3
12170,16,0
12170,14,58
12170,18,81
12170,10,3
12170,9,0
12170,7,100
12170,8,41
12170,11,33
12170,3,5
12170,0,38
12170,1,52
12170,4,129
12170,23,193
12170,24,79
12170,22,64
12170,21,0
12171,16,32
12171,9,48
12171,7,9
12171,8,13
12171,11,65
12171,3,4
12171,2,192
12171,0,231
12171,1,2
12171,4,33
12171,24,31
12171,22,4
12172,16,64
12172,9,96
12172,7,10
12172,2,128
12172,4,65
12172,22,12
12173,16,96
12173,14,160
12173,15,27
12173,9,144
12173,2,64
12173,0,232
12173,22,20
12174,16,128
12174,9,192
12174,2,0
12174,22,28
12175,16,160
12175,18,80
12175,9,240
12175,3,3
12175,2,192
12175,22,36
12176,16,192
12176,14,206
12176,15,34
12176,10,4
12176,9,32
12176,2,128
12177,16,224
12177,9,80
12177,2,64
12177,22,34
12178,17,4
12178,16,0
12178,9,128
12178,2,0
12178,22,32
12179,16,32
12179,14,100
12179,15,41
12179,9,176
12179,22,30
12180,16,64
12180,9,224
12180,22,28
12181,16,96
12181,22,26
12182,16,128
12182,14,58
12182,15,23
12182,18,64
12182,10,3
12182,9,16
12182,7,209
12182,22,24
12183,16,160
12183,9,64
12183,22,22
12184,16,192
12184,9,112
12184,22,20
12185,16,224
12185,14,160
12185,15,27
12185,9,160
12185,22,18
12186,17,5
12186,16,0
12186,9,208
12186,22,16
12187,16,32
12187,14,179
12187,10,4
12187,9,0
12187,0,241
12187,22,14
12188,16,64
12188,14,206
12188,15,34
12188,9,48
12188,0,250
12188,22,12
12189,16,96
12189,14,187
12189,9,96
12189,0,241
12189,22,10
12190,16,128
12190,14,168
12190,9,144
12190,0,232
12190,22,8
12191,16,160
12191,14,100
12191,15,41
12191,13,0
12191,12,15
12191,11,24
12191,6,0
12191,5,15
12191,4,64
12192,16,192
12192,14,81
12193,16,224
12193,14,100
12193,8,17
12193,13,180
12193,12,0
12193,11,9
12193,1,34
12193,6,249
12193,5,0
12193,4,9
12194,17,6
12194,16,0
12194,14,58
12194,15,23
12194,18,80
12194,10,1
12194,9,0
12194,7,100
12194,8,41
12194,11,33
12194,0,76
12194,1,104
12194,4,129
12194,23,1
12194,24,79
12194,22,128
12195,16,32
12195,14,77
12195,9,48
12195,7,103
12195,8,17
12195,11,65
12195,0,132
12195,1,6
12195,4,65
12195,23,241
12195,24,31
12195,22,18
12196,16,64
12196,14,96
12196,9,96
12196,7,104
12196,0,133
12196,4,64
12196,22,17
12196,21,4
12197,16,96
12197,14,160
12197,15,27
12197,9,144
12197,0,100
12197,1,41
12197,4,128
12197,21,0
12198,16,128
12198,14,141
12198,9,192
12198,0,101
12198,22,16
12198,21,4
12199,16,160
12199,14,122
12199,9,240
12199,21,0
12200,16,192
12200,14,206
12200,15,34
12200,10,2
12200,9,32
12200,22,15
12200,21,4
12201,16,224
12201,14,225
12201,9,80
12201,21,0
12202,17,7
12202,16,0
12202,14,244
12202,9,128
12202,22,14
12202,21,4
12203,20,0
12203,19,15
12203,14,100
12203,15,41
12203,13,0
12203,12,15
12203,11,24
12203,6,0
12203,5,15
12204,14,101
12205,15,23
12205,20,170
12205,19,0
12205,18,9
12205,8,19
12205,13,180
12205,12,0
12205,11,9
12205,1,2
12205,6,234
12205,5,0
12205,4,9
12206,17,3
12206,14,58
12206,18,81
12206,10,1
12206,9,0
12206,7,100
12206,8,41
12206,11,33
12206,3,5
12206,0,38
12206,1,52
12206,4,129
12206,23,193
12206,24,79
12206,22,64
12206,21,0
12207,16,32
12207,9,48
12207,7,136
12207,8,19
12207,11,65
12207,3,4
12207,2,192
12207,0,231
12207,1,2
12207,4,33
12207,24,31
12207,22,4
12208,16,64
12208,9,96
12208,7,137
12208,2,128
12208,4,65
12208,22,12
12209,16,96
12209,14,160
12209,15,27
12209,9,144
12209,2,64
12209,0,232
12209,22,20
12210,16,128
12210,9,192
12210,2,0
12210,22,28
12211,16,160
12211,18,80
12211,9,240
12211,3,3
12211,2,192
12211,22,36
12212,16,192
12212,14,206
12212,15,34
12212,10,2
12212,9,32
12212,2,128
12213,16,224
12213,9,80
12213,2,64
12213,22,34
12214,17,4
12214,16,0
12214,9,128
12214,2,0
12214,22,32
12215,16,32
12215,14,100
12215,15,41
12215,9,176
12215,22,30
12216,16,64
12216,9,224
12216,22,28
12217,16,96
12217,10,3
12217,9,16
12217,22,26
12218,16,128
12218,14,58
12218,15,23
12218,18,64
12218,9,64
12218,22,24
12219,16,160
12219,9,112
12219,22,22
12220,16,192
12220,9,160
12220,22,20
12221,16,224
12221,14,160
12221,15,27
12221,9,208
12221,22,18
12222,17,5
12222,16,0
12222,10,4
12222,9,0
12222,22,16
12223,16,32
12223,14,179
12223,9,48
12223,7,178
12223,0,241
12223,22,14
12224,16,64
12224,14,206
12224,15,34
12224,9,96
12224,7,219
12224,0,250
12224,22,12
12225,16,96
12225,14,187
12225,9,144
12225,7,178
12225,0,241
12225,22,10
12226,16,128
12226,14,168
12226,9,192
12226,7,137
12226,0,232
12226,22,8
12227,16,160
12227,14,100
12227,15,41
12227,13,0
12227,12,15
12227,11,24
12227,0,223
12227,22,6
12228,16,192
12228,14,81
12228,0,214
12228,22,4
12229,16,224
12229,14,100
12229,8,20
12229,13,180
12229,12,0
12229,11,9
12229,0,205
12230,17,6
12230,16,0
12230,14,58
12230,15,23
12230,18,80
12230,10,3
12230,9,0
12230,7,100
12230,8,41
12230,11,33
12230,0,214
12230,21,4
12231,16,32
12231,14,77
12231,9,48
12231,7,178
12231,8,20
12231,11,65
12231,0,223
12231,22,5
12231,21,0
12232,16,64
12232,14,96
12232,9,96
12232,7,179
12232,0,232
12232,21,4
12233,16,96
12233,14,160
12233,15,27
12233,9,144
12233,0,241
12233,22,6
12233,21,0
12234,16,128
12234,14,141
12234,9,192
12234,0,250
12234,21,4
12235,16,160
12235,14,122
12235,9,240
12235,0,241
12235,22,7
12235,21,0
12236,16,192
12236,14,206
12236,15,34
12236,10,4
12236,9,32
12236,0,232
12236,21,4
12237,16,224
12237,14,225
12237,9,80
12237,0,223
12238,17,7
12238,16,0
12238,14,244
12238,9,128
12238,0,214
12238,21,0
12239,16,32
12239,14,100
12239,15,41
12239,9,176
12239,6,0
12239,5,15
12239,4,64
12240,16,64
12240,14,119
12240,9,224
12241,16,96
12241,14,100
12241,10,5
12241,9,16
12241,11,64
12241,1,34
12241,6,249
12241,5,0
12241,4,9
12242,16,128
12242,14,58
12242,15,23
12242,18,64
12242,9,64
12242,0,76
12242,1,104
12242,4,129
12242,23,1
12242,24,79
12242,22,128
12243,16,160
12243,14,39
12243,9,112
12243,0,132
12243,1,6
12243,4,65
12243,23,241
12243,24,31
12243,22,18
12244,16,192
12244,14,20
12244,9,160
12244,0,133
12244,4,64
12244,22,17
12244,21,4
12245,16,224
12245,14,160
12245,15,27
12245,9,208
12245,0,100
12245,1,41
12245,4,128
12245,21,0
12246,17,8
12246,16,0
12246,14,179
12246,10,6
12246,9,0
12246,0,101
12246,22,16
12246,21,4
12247,14,198
12247,9,48
12247,7,222
12247,21,0
12248,17,7
12248,16,224
12248,14,206
12248,15,34
12248,9,96
12248,7,9
12248,8,21
12248,22,15
12248,21,4
12249,16,192
12249,14,187
12249,9,144
12249,7,222
12249,8,20
12249,21,0
12250,16,160
12250,14,168
12250,9,192
12250,7,179
12250,22,14
12250,21,4
12251,16,128
12251,14,100
12251,15,41
12251,13,0
12251,12,15
12251,11,24
12251,21,0
12252,16,96
12252,14,81
12252,22,13
12252,21,4
12253,16,64
12253,14,100
12253,8,23
12253,13,180
12253,12,0
12253,11,9
12253,21,0
12254,16,32
12254,14,58
12254,15,23
12254,18,80
12254,10,3
12254,9,0
12254,7,100
12254,8,41
12254,11,33
12254,22,12
12254,21,4
12255,16,0
12255,14,77
12255,9,48
12255,7,58
12255,8,23
12255,11,65
12255,21,0
12256,17,6
12256,16,224
12256,14,96
12256,9,96
12256,7,59
12256,22,11
12256,21,4
12257,16,192
12257,14,160
12257,15,27
12257,9,144
12257,21,0
12258,16,160
12258,14,141
12258,9,192
12258,22,10
12258,21,4
12259,16,128
12259,14,122
12259,21,0
12260,16,96
12260,14,206
12260,15,34
12260,10,1
12260,9,240
12260,7,137
12260,8,19
12260,22,9
12260,21,4
12261,16,64
12261,14,225
12261,10,2
12261,9,32
12261,21,0
12262,16,32
12262,14,244
12262,9,80
12262,22,8
12262,21,4
12263,20,0
12263,19,15
12263,14,100
12263,15,41
12263,13,0
12263,12,15
12263,11,24
12263,6,0
12263,5,15
12264,14,101
12265,15,26
12265,20,170
12265,19,0
12265,18,9
12265,8,15
12265,13,180
12265,12,0
12265,11,9
12265,1,3
12265,6,234
12265,5,0
12265,4,9
12266,17,3
12266,16,0
12266,14,19
12266,18,81
12266,10,1
12266,9,0
12266,7,100
12266,8,41
12266,11,33
12266,3,5
12266,0,38
12266,1,52
12266,4,129
12266,23,193
12266,24,79
12266,22,64
12266,21,0
12267,16,32
12267,9,48
12267,7,129
12267,8,15
12267,11,65
12267,3,4
12267,2,192
12267,0,66
12267,1,3
12267,4,33
12267,24,31
12267,22,4
12268,16,64
12268,9,96
12268,7,130
12268,2,128
12268,4,65
12268,22,12
12269,16,96
12269,14,2
12269,15,31
12269,9,144
12269,2,64
12269,0,67
12269,22,20
12270,16,128
12270,9,192
12270,2,0
12270,22,28
12271,16,160
12271,18,80
12271,9,240
12271,3,3
12271,2,192
12271,22,36
12272,16,192
12272,14,17
12272,15,39
12272,10,2
12272,9,32
12272,2,128
12273,16,224
12273,9,80
12273,2,64
12273,22,34
12274,17,4
12274,16,0
12274,9,128
12274,2,0
12274,22,32
12275,16,32
12275,14,117
12275,15,46
12275,9,176
12275,22,30
12276,16,64
12276,9,224
12276,22,28
12277,16,96
12277,10,3
12277,9,16
12277,22,26
12278,16,128
12278,14,19
12278,15,26
12278,18,64
12278,9,64
12278,22,24
12279,16,160
12279,9,112
12279,22,22
12280,16,192
12280,9,160
12280,22,20
12281,16,224
12281,14,2
12281,15,31
12281,9,208
12281,22,18
12282,17,5
12282,16,0
12282,10,4
12282,9,0
12282,22,16
12283,16,32
12283,14,23
12283,9,48
12283,7,162
12283,0,77
12283,22,14
12284,16,64
12284,14,17
12284,15,39
12284,9,96
12284,7,194
12284,0,87
